		////////////////////////////////////////////////////////////////////////////////////////////////////////////////////
        //                                                                                                                //
        //      If you have any Problems with Configurations here feel free to contact me on Discord: Dr_J0nes#3734       //
        //                                                                                                                //
        //      Only Single line Comments work. Don't use Multi line Comments!                                            //
        //      /* THIS COMMENT WILL CRASH THE SERVER! */                                                                 //
        //      // THIS COMMENT WORKS!                                                                                    //
        //																												  //
        //      Generated with DayZ server customizer http://dayztypes.pro Discord: https://discord.gg/zTrMpjM            //
        ////////////////////////////////////////////////////////////////////////////////////////////////////////////////////

	// When changing Prices here keep in Mind that Players
	// can just unpack the Ammoboxes and sell the Ammo separately!
	// Originally the Ammoboxes buying Price is 20% less than
	// buying single Ammo. The Selling Price is the same as
	// selling the Ammo separately.

	// <Trader Name>  (first Trader has ID = 0, second Trader has ID = 1, and so on..)	
	// <Category Name>
	// Item Classname, Quantity, Buyvalue, Sellvalue
	// Quantity * means max value; 
	// Quantity V means Vehicle; 
	// Quantity VNK means Vehicle without Key;
	// Quantity M means Magazine; 
	// Quantity W means Weapon; 
	// Quantity S means Steack Meat; 
	// Quantity K means Key Duplication
	// Buyvalue -1 means it can not be bought
	// Sellvalue -1 means it can not be selled

// Currency Name (Only used for the Text in the upper right Corner of the Trader Menu)
// Currency Classname, Currency Money Value
<CurrencyName> #tm_ruble							
	<Currency> MoneyRuble1, 	1					
	<Currency> MoneyRuble5, 	5
	<Currency> MoneyRuble10, 	10
	<Currency> MoneyRuble25, 	25
	<Currency> MoneyRuble50, 	50
	<Currency> MoneyRuble100, 	100
<Trader>Consume Trader // ID=0
	<Category>Vegetables
		CaninaBerry,                                                           *,                   1,                   -1				// Item Classname, Quantity, Buyvalue, Sellvalue
		SambucusBerry,                                                         *,                   1,                   -1				// Quantity * means max value; Quantity V means Vehicle; Quantity VNK means Vehicle without Key; Quantity M means Magazine; Quantity W means Weapon; Quantity S means Steack Meat; Quantity K means Key Duplication
		TTC_SG550_Pink,                                                        W,                   20000,               7500
		TTC_M16,                                                               W,                   20000,               7500
		TTC_AEK973,                                                            W,                   20000,               7500
		TTC_M4DMR,                                                             W,                   20000,               7500
		TTC_M4DMROD,                                                           W,                   20000,               7500
		TTC_M4DMRDesert,                                                       W,                   20000,               7500
		TTC_FD338,                                                             W,                   40000,               7500
		TTC_AACHoney,                                                          W,                   20000,               7500
		TTC_AACHoney_B,                                                        W,                   20000,               7500
		TTC_AACHoney_300blk,                                                   W,                   20000,               7500
		TTC_AACHoney_300blk_B,                                                 W,                   20000,               7500
		TTC_M24,                                                               W,                   40000,               7500
		TTC_M24_Bjorn,                                                         W,                   40000,               7500
		TTC_M24_Woodland,                                                      W,                   40000,               7500
		TTC_M24_WoodlandOld,                                                   W,                   40000,               7500
		TTC_SCARHBlack,                                                        W,                   20000,               7500
		TTC_SCARL,                                                             W,                   20000,               7500
		TTC_SCARLSnow,                                                         W,                   20000,               7500
		TTC_SCARLBlack,                                                        W,                   20000,               7500
		TTC_M16A4,                                                             W,                   20000,               7500
		TTC_Beowulf,                                                           W,                   40000,               7500
		TTC_M82,                                                               W,                   80000,               7500
		TTC_M82_Tan,                                                           W,                   80000,               7500
		TTC_HKG28,                                                             W,                   20000,               7500
		TTC_LeeEnfield,                                                        W,                   20000,               7500
		TTC_M1Garand,                                                          W,                   20000,               7500
		TTC_M4Tac,                                                             W,                   20000,               7500
		TTC_M14,                                                               W,                   20000,               7500
		TTC_MRAD,                                                              W,                   20000,               7500
		TTC_XM2010,                                                            W,                   20000,               7500
		TTC_AK12,                                                              W,                   20000,               7500
		TTC_AK12_Worn,                                                         W,                   20000,               7500
		TTC_G3,                                                                W,                   20000,               7500
		TTC_M14_Camo,                                                          W,                   20000,               7500
		TTC_M14_Snow,                                                          W,                   20000,               7500
		TTC_Kimber,                                                            W,                   7500,                3500
		TTC_Mossberg,                                                          W,                   20000,               7500
		TTC_HK417,                                                             W,                   20000,               7500
		TTC_M9,                                                                W,                   7500,                3500
		TTC_AKMod,                                                             W,                   20000,               7500
		TTC_AKMod_Gold,                                                        W,                   20000,               7500
		TTC_AKMod_Snow,                                                        W,                   20000,               7500
		TTC_AKMod_Multi,                                                       W,                   20000,               7500
		TTC_AKMod_Digi,                                                        W,                   20000,               7500
		TTC_AKMod_Tan,                                                         W,                   20000,               7500
		TTC_AKModPK,                                                           W,                   25000,               7500
		TTC_AKModPK_Gold,                                                      W,                   25000,               7500
		TTC_AKModPK_Snow,                                                      W,                   25000,               7500
		TTC_AKModPK_Multi,                                                     W,                   25000,               7500
		TTC_AKModPK_Digi,                                                      W,                   25000,               7500
		TTC_AKModPK_Tan,                                                       W,                   25000,               7500
		TTC_R700_Black,                                                        W,                   20000,               7500
		TTC_M110,                                                              W,                   20000,               7500
		TTC_M110_Black,                                                        W,                   20000,               7500
		TTC_Maverick,                                                          W,                   20000,               7500
		TTC_AG3,                                                               W,                   45000,               7500
		TTC_FAL,                                                               W,                   45000,               7500
		TTC_Raptr,                                                             W,                   45000,               7500
		TTC_M24_NEW_Wood,                                                      W,                   45000,               7500
		TTC_M24_NEW_Black,                                                     W,                   45000,               7500
		TTC_M24_NEW_Camo,                                                      W,                   45000,               7500
		TTC_M24_NEW_CamoW,                                                     W,                   45000,               7500
		TTC_M24New_mag_5rnd,                                                   W,                   45000,               7500
		TTC_AVS36,                                                             W,                   45000,               7500
		TTC_CAR15,                                                             W,                   45000,               7500
		TTC_M1903,                                                             W,                   45000,               7500
		TTC_MCX,                                                               W,                   45000,               7500
		TTC_MCX_Tan,                                                           W,                   45000,               7500
		TTC_MCX_300blk,                                                        W,                   45000,               7500
		TTC_MCX_Tan_300blk,                                                    W,                   45000,               7500
		TTC_AKM,                                                               W,                   45000,               7500
		TTC_Deagle,                                                            W,                   45000,               7500
		TTC_Glock17,                                                           W,                   45000,               7500
		TTC_M9_Custom,                                                         W,                   45000,               7500
		TTC_MP5SD,                                                             W,                   45000,               7500
		TTC_MPX,                                                               W,                   45000,               7500
		TTC_PP91,                                                              W,                   45000,               7500
		TTC_UZI,                                                               W,                   45000,               7500
		TTC_M4Tac_Black,                                                       W,                   45000,               7500
		TTC_MP7A1,                                                             W,                   45000,               7500
		TTC_SVT40,                                                             W,                   45000,               7500
		TTC_HKG28_Black,                                                       W,                   20000,               7500
		TTC_M4DMRSNOW,                                                         W,                   20000,               7500
		TTC_STG44,                                                             W,                   20000,               7500
		TTC_BAR,                                                               W,                   20000,               7500
	<Category>Mortys Weapon Parts
		TTC_DMR_Barrel_556,                                                    *,                   10000,               7500
		TTC_DMR_Barrel_762,                                                    *,                   11000,               7500
		TTC_DMR_RifleFrame,                                                    *,                   20000,               7500
		TTC_AKMod_Barrel_76239,                                                *,                   11000,               7500
		TTC_AKMod_Barrel_76254,                                                *,                   11000,               7500
		TTC_AKMod_RifleFrame,                                                  *,                   20000,               7500
	<Category>Mortys Buttstocks
		TTC_Buttstock,                                                         *,                   300,                 150
		TTC_Buttstock2,                                                        *,                   300,                 150
		TTC_Buttstock3,                                                        *,                   300,                 150
		TTC_Buttstock_Honey,                                                   *,                   300,                 200
		TTC_Buttstock_Camo,                                                    *,                   300,                 200
		TTC_Buttstock_Digitan,                                                 *,                   300,                 200
		TTC_Buttstock_Tan,                                                     *,                   300,                 200
		TTC_Buttstock_UPC,                                                     *,                   300,                 200
		TTC_ButtstockHK,                                                       *,                   300,                 200
		TTC_Buttstock_Morty,                                                   *,                   300,                 200
		TTC_Buttstock_AK12,                                                    *,                   300,                 200
		TTC_AKMod_bttstk,                                                      *,                   300,                 200
		TTC_AKMod_Gold_bttstk,                                                 *,                   300,                 200
		TTC_AKMod_Snow_bttstk,                                                 *,                   300,                 200
		TTC_AKMod_Multi_bttstk,                                                *,                   300,                 200
		TTC_AKMod_Digi_bttstk,                                                 *,                   300,                 200
		TTC_AKMod_Tan_bttstk,                                                  *,                   300,                 200
		TTC_FAL_Wood_Bttstck,                                                  *,                   300,                 200
		TTC_MPXMCX1_Bttstck,                                                   *,                   300,                 200
		TTC_MPXMCX1_Bttstck2,                                                  *,                   300,                 200
		TTC_MPXMCX2_Bttstck,                                                   *,                   300,                 200
		TTC_Buttstock_CAR15,                                                   *,                   300,                 150
		TTC_ButtstockHK_Black,                                                 *,                   300,                 150
	<Category>Mortys Ammunition
		TTC_Ammo_8mm,                                                          1,                   20,                  12
		TTC_AmmoBox_8mm_20Rnd,                                                 *,                   400,                 200
		TTC_AmmoBox_300blk_20rnd,                                              *,                   400,                 200
		TTC_Ammo_300blk,                                                       *,                   400,                 200
		TTC_AmmoBox_338mm_10Rnd,                                               *,                   400,                 200
		TTC_Ammo_338,                                                          *,                   400,                 200
		TTC_AmmoBox_50Beo_20rnd,                                               *,                   400,                 200
		TTC_Ammo_50Beo,                                                        *,                   400,                 200
		TTC_Ammobox_50BMG_10rnd,                                               *,                   1000,                200
		TTC_Ammo_50BMG,                                                        *,                   1000,                200
		TTC_AmmoBox_303_20Rnd,                                                 *,                   400,                 200
		TTC_Ammo_303,                                                          *,                   400,                 200
		TTC_AmmoBox_3006_20Rnd,                                                *,                   1000,                200
		TTC_Ammo_3006,                                                         *,                   1000,                200
		TTC_AmmoBox_4570_20Rnd,                                                *,                   1000,                200
		TTC_Ammo_4570,                                                         *,                   1000,                200
		TTC_Ammo_50AE,                                                         *,                   1000,                200
		TTC_AmmoBox_4630_20Rnd,                                                *,                   400,                 200
		TTC_Ammo_4630,                                                         *,                   400,                 200
		TTC_AmmoBox_792x33_20Rnd,                                              *,                   400,                 200
		TTC_Ammo_792x33,                                                       *,                   400,                 200
	<Category>Mortys Mags
		Mag_SG_30Rnd,                                                          M,                   500,                 250
		TTC_308Stanag,                                                         M,                   200,                 100
		TTC_300Stanag,                                                         M,                   200,                 100
		TTC_300Cmag,                                                           M,                   200,                 100
		TTC_338mag_10rnd,                                                      M,                   200,                 100
		TTC_M24mag_5rnd,                                                       M,                   200,                 100
		TTC_SCARHMag,                                                          M,                   200,                 100
		TTC_50Beo_mag,                                                         M,                   200,                 100
		TTC_DMR_556Stanag_30rnd,                                               M,                   200,                 100
		TTC_DMR_556Stanag_30rnd_camo,                                          M,                   200,                 100
		TTC_DMR_556Stanag_30rnd_Digitan,                                       M,                   200,                 100
		TTC_DMR_556Stanag_30rnd_Tan,                                           M,                   200,                 100
		TTC_DMR_556Stanag_30rnd_UPC,                                           M,                   200,                 100
		TTC_DMR_556Stanag_100rnd,                                              M,                   500,                 100
		TTC_DMR_556Stanag_100rnd_camo,                                         M,                   500,                 100
		TTC_DMR_556Stanag_100rnd_Digitan,                                      M,                   500,                 100
		TTC_DMR_556Stanag_100rnd_Tan,                                          M,                   500,                 100
		TTC_DMR_556Stanag_100rnd_UPC,                                          M,                   500,                 100
		TTC_DMR_556Pmag_30rnd,                                                 M,                   200,                 100
		TTC_DMR_556Pmag_30rnd_camo,                                            M,                   200,                 100
		TTC_DMR_556Pmag_30rnd_Digitan,                                         M,                   200,                 100
		TTC_DMR_556Pmag_30rnd_Tan,                                             M,                   200,                 100
		TTC_DMR_556Pmag_30rnd_UPC,                                             M,                   200,                 100
		TTC_DMR_556Pmag_40rnd,                                                 M,                   200,                 100
		TTC_DMR_556Pmag_40rnd_camo,                                            M,                   200,                 100
		TTC_DMR_556Pmag_40rnd_Digitan,                                         M,                   200,                 100
		TTC_DMR_556Pmag_40rnd_Tan,                                             M,                   200,                 100
		TTC_DMR_556Pmag_40rnd_UPC,                                             M,                   200,                 100
		TTC_DMR_556Pmag_100rnd,                                                M,                   200,                 100
		TTC_DMR_556Pmag_100rnd_camo,                                           M,                   200,                 100
		TTC_DMR_556Pmag_100rnd_Digitan,                                        M,                   200,                 100
		TTC_DMR_556Pmag_100rnd_Tan,                                            M,                   200,                 100
		TTC_DMR_556Pmag_100rnd_UPC,                                            M,                   200,                 100
		TTC_DMR_762Stanag_20rnd,                                               M,                   200,                 100
		TTC_DMR_762Stanag_20rnd_camo,                                          M,                   200,                 100
		TTC_DMR_762Stanag_20rnd_Digitan,                                       M,                   200,                 100
		TTC_DMR_762Stanag_20rnd_Tan,                                           M,                   200,                 100
		TTC_DMR_762Stanag_20rnd_UPC,                                           M,                   200,                 100
		TTC_DMR_762Stanag_10rnd,                                               M,                   200,                 100
		TTC_DMR_762Stanag_10rnd_camo,                                          M,                   200,                 100
		TTC_DMR_762Stanag_10rnd_Digitan,                                       M,                   200,                 100
		TTC_DMR_762Stanag_10rnd_Tan,                                           M,                   200,                 100
		TTC_DMR_762Stanag_10rnd_UPC,                                           M,                   200,                 100
		TTC_M82_5rnd_Mag,                                                      M,                   600,                 100
		TTC_M14_Mag_20rnd,                                                     M,                   200,                 100
		TTC_338mag_5rnd,                                                       M,                   200,                 100
		TTC_XM2010_10rnd,                                                      M,                   200,                 100
		TTC_AK12_Drum_90rnd,                                                   M,                   800,                 400
		TTC_G3_Magazine_20rnd,                                                 M,                   200,                 100
		TTC_HK417_Magazine_20rnd,                                              M,                   200,                 100
		Mag_Kimber1911_10Rnd,                                                  M,                   200,                 100
		TTC_Mag_M9_15Rnd,                                                      M,                   200,                 100
		TTC_AKMod_762x54_30rnd,                                                M,                   200,                 100
		TTC_AKMod_762x54_65rnd,                                                M,                   400,                 100
		TTC_FAL_Magazine,                                                      M,                   400,                 100
		TTC_Coupled_FAL_Magazine,                                              M,                   900,                 100
		TTC_AG3_Coupled_Magazine_40rnd,                                        M,                   900,                 100
		TTC_Raptr_Drum_45rnd,                                                  M,                   900,                 100
		TTC_AVS36_Mag_10rnd,                                                   M,                   900,                 100
		TTC_Deagle_Magazine_7rnd,                                              M,                   900,                 100
		TTC_Mag_Glock_17Rnd,                                                   M,                   900,                 100
		TTC_Mag_M9_Custom_20Rnd,                                               M,                   900,                 100
		TTC_MPX_Mag_60rnd,                                                     M,                   900,                 100
		TTC_MPX_Mag_30rnd,                                                     M,                   900,                 100
		TTC_PP91_Mag_20rnd,                                                    M,                   900,                 100
		TTC_UZI_Mag_30rnd,                                                     M,                   900,                 100
		TTC_300Cmag_60rnd,                                                     M,                   900,                 100
		TTC_MP7A1_Mag_40rnd,                                                   M,                   900,                 100
		TTC_Mag_SVT40_10rnd,                                                   M,                   900,                 100
		TTC_STG44_Magazine_30rnd,                                              M,                   900,                 100
		TTC_BAR_Magazine_20rnd,                                                M,                   900,                 100
	<Category>Mortys Supressors
		TTC_Universal_Suppressor_BLACK,                                        *,                   500,                 200
		TTC_Universal_Suppressor_CAMO,                                         *,                   500,                 200
		TTC_Honey_Suppressor,                                                  *,                   500,                 200
		TTC_Universal_Suppressor_Tan,                                          *,                   500,                 200
		TTC_Universal_Suppressor_Snow,                                         *,                   500,                 200
		TTC_DMR_Suppressor,                                                    *,                   500,                 200
		TTC_DMR_AFG,                                                           *,                   500,                 200
		TTC_DMR_AFG_Green,                                                     *,                   500,                 200
		TTC_DMR_AFG_Tan,                                                       *,                   500,                 200
		TTC_DMR_VFG,                                                           *,                   500,                 200
		TTC_DMR_VFG_Green,                                                     *,                   500,                 200
		TTC_DMR_VFG_Tan,                                                       *,                   500,                 200
		TTC_DMR_Bipod,                                                         *,                   500,                 200
		TTC_M14Suppressor,                                                     *,                   500,                 200
		TTC_AKMOD_AFG,                                                         *,                   500,                 200
		TTC_AKMod_Suppressor,                                                  *,                   500,                 200
		TTC_PistolSuppressor,                                                  *,                   500,                 200
	<Category>Mortys Attachments
		TTC_DMR_Hndguard,                                                      *,                   250,                 125
		TTC_DMR_HndguardOD,                                                    *,                   250,                 125
		TTC_DMR_HndguardDesert,                                                *,                   250,                 125
		TTC_AKMod_Hndguard,                                                    *,                   250,                 125
		TTC_AKMod_Gold_Hndguard,                                               *,                   250,                 125
		TTC_AKMod_Snow_Hndguard,                                               *,                   250,                 125
		TTC_AKMod_Multi_Hndguard,                                              *,                   250,                 125
		TTC_AKMod_Digi_Hndguard,                                               *,                   250,                 125
		TTC_AKMod_Tan_Hndguard,                                                *,                   250,                 125
		TTC_FAL_RIS_Hndgrd,                                                    *,                   250,                 125
		TTC_FAL_Wood_Hndgrd,                                                   *,                   250,                 125
		TTC_FAL_Poly_Hndgrd,                                                   *,                   250,                 125
		TTC_Pistol_Light,                                                      *,                   250,                 125
		TTC_SVT40_Bayonet,                                                     *,                   250,                 125
		TTC_DMR_HndguardSnow,                                                  *,                   250,                 125
	<Category>Mortys Optics
		TTC_G3_Optic,                                                          *,                   5000,                2000
		TTC_BugBuster,                                                         *,                   5000,                2000
		TTC_Holo,                                                              *,                   5000,                2000
		TTC_HAMR,                                                              *,                   5000,                2000
		TTC_Razor,                                                             *,                   5000,                2000
		TTC_G28_Optic,                                                         *,                   5000,                2000
		TTC_G28_Optic_Black,                                                   *,                   5000,                2000
		TTC_Aimpoint2000,                                                      *,                   5000,                2000
	<Category>Sebbes Rifles & SMGs
		Sebbes_AK12,                                                           W,                   1500,                1000
		Sebbes_HK416,                                                          W,                   1500,                1000
		Sebbes_M16A4,                                                          W,                   1500,                1000
		Sebbes_STG44,                                                          W,                   1500,                1000
		Sebbes_SCAR_L,                                                         W,                   1500,                1000
		Sebbes_SCAR_H,                                                         W,                   1500,                1000
		Sebbes_MP40,                                                           W,                   1500,                1000
		Sebbes_HoneyBadger,                                                    W,                   1500,                1000
		Sebbes_HKUMP45,                                                        W,                   1500,                1000
		Sebbes_HKUMP45_Camo,                                                   W,                   1500,                1000
		Sebbes_MP7,                                                            W,                   1500,                1000
		Sebbes_HKMP5,                                                          W,                   1500,                1000
		Sebbes_RPK74,                                                          W,                   1500,                1000
		Sebbes_VZ58,                                                           W,                   1500,                1000
		Sebbes_VEPR,                                                           W,                   1500,                1000
		Sebbes_AlphaAK105,                                                     W,                   1500,                1000
		Sebbes_AlphaAK105_camo,                                                W,                   1500,                1000
	<Category>Sebbes Pistols
		Sebbes_M9A3,                                                           W,                   1500,                1000
		Sebbes_SigSauerP226,                                                   W,                   1500,                1000
		Sebbes_MP443,                                                          W,                   1500,                1000
		Sebbes_SW500,                                                          W,                   1500,                1000
	<Category>Sebbes Snipers
		Sebbes_M40A1,                                                          W,                   1500,                1000
		Sebbes_M40A1_Camo,                                                     W,                   1500,                1000
		Sebbes_M40A1_DigitalUrban,                                             W,                   1500,                1000
		Sebbes_M40A1_Green,                                                    W,                   1500,                1000
		Sebbes_M24,                                                            W,                   1500,                1000
		Sebbes_AWM,                                                            W,                   1500,                1000
		Sebbes_SOK94,                                                          W,                   1500,                1000
		Sebbes_M1aSocom,                                                       W,                   1500,                1000
		Sebbes_M1aSocom_Green,                                                 W,                   1500,                1000
		Sebbes_M1aSocom_White,                                                 W,                   1500,                1000
		Sebbes_SR25_Black,                                                     W,                   1500,                1000
		Sebbes_SR25_Green,                                                     W,                   1500,                1000
		Sebbes_SR25_White,                                                     W,                   1500,                1000
		Sebbes_M82,                                                            W,                   20000,               10000
		Sebbes_M110,                                                           W,                   1500,                1000
		Sebbes_AS50,                                                           W,                   20000,               10000
	<Category>Sebbes Shotguns
		Sebbes_M590A1,                                                         W,                   1000,                500
		Sebbes_Remington870,                                                   W,                   1000,                500
	<Category>Sebbes Machineguns
		Sebbes_M249,                                                           W,                   10000,               5000
		Sebbes_PKM,                                                            W,                   10000,               5000
		Sebbes_PKP,                                                            W,                   10000,               5000
	<Category>Sebbes Optics
		Sebbes_AWM_Scope,                                                      *,                   500,                 250
		Sebbes_MicroT2_Optic,                                                  *,                   500,                 250
		Sebbes_EOTechHolographic,                                              *,                   500,                 250
		Sebbes_HAMR_Optic,                                                     *,                   500,                 250
		Sebbes_WaltherMRS_Optic,                                               *,                   500,                 250
		Sebbes_SV98_Scope,                                                     *,                   500,                 250
	<Category>Sebbes Suppressors
		Sebbes_SR25_Suppressor_Black,                                          *,                   1000,                500
		Sebbes_SR25_Suppressor_Green,                                          *,                   1000,                500
		Sebbes_SR25_Suppressor_White,                                          *,                   1000,                500
		Sebbes_M40A1_Suppressor,                                               *,                   1000,                500
		Sebbes_Covered_Suppressor_Green,                                       *,                   1000,                500
		Sebbes_Covered_Suppressor_Gray,                                        *,                   1000,                500
	<Category>Sebbes Attachments
		Sebbes_CTR_Stock,                                                      *,                   500,                 250
		Sebbes_CTR_Stock_camo,                                                 *,                   500,                 250
	<Category>Sebbes Magazines
		Mag_AK74_30Rnd,                                                        *,                   250,                 100
		Mag_STG44_30Rnd,                                                       *,                   250,                 100
		Mag_Scar_H_20rnd,                                                      *,                   250,                 100
		Mag_MP40Coupled_32Rnd,                                                 *,                   250,                 100
		Mag_MP40_32Rnd,                                                        *,                   250,                 100
		Mag_HoneyBadger_30Rnd,                                                 *,                   250,                 100
		Mag_HKUMP_25Rnd,                                                       *,                   250,                 100
		Mag_HKUMPCoupled_25Rnd,                                                *,                   250,                 100
		Mag_MP7_40Rnd,                                                         *,                   250,                 100
		Mag_MP7Drum_60Rnd,                                                     *,                   250,                 100
		Mag_RPK74_45Rnd,                                                       *,                   250,                 100
		vz58_mag_30rnd,                                                        *,                   250,                 100
		Mag_M9A3_17Rnd,                                                        *,                   250,                 100
		Mag_SigSauerP226_15Rnd,                                                *,                   250,                 100
		Mag_MP433_17Rnd,                                                       *,                   250,                 100
		Mag_M24_5rnd,                                                          *,                   250,                 100
		Mag_AWM_5rnd,                                                          *,                   250,                 100
		Mag_SOK94_10Rnd,                                                       *,                   250,                 100
		Mag_M1A_20rnd,                                                         *,                   250,                 100
		Mag_SR25_20Rnd,                                                        *,                   250,                 100
		Mag_M82_10Rnd,                                                         *,                   250,                 100
		Mag_M110_20Rnd,                                                        *,                   250,                 100
		Mag_AS50_10Rnd,                                                        *,                   250,                 100
		Mag_SV98_10rnd,                                                        *,                   250,                 100
		Mag_M249_Box200Rnd,                                                    *,                   550,                 225
		Mag_PKM_Box200Rnd,                                                     *,                   550,                 225
		Mag_PKM_Box200Rnd,                                                     *,                   550,                 225
<Trader>Weapon Supplies // ID=3
	<Category>Ammunition
		Ammo_380,                                                              1,                   1,                   -1
		Ammo_9x19,                                                             1,                   1,                   -1
		Ammo_22,                                                               1,                   1,                   -1
		Ammo_45ACP,                                                            1,                   1,                   -1
		Ammo_12gaPellets,                                                      1,                   3,                   -1
		Ammo_12gaSlug,                                                         1,                   4,                   -1
		Ammo_9x39,                                                             1,                   4,                   -1
		Ammo_9x39AP,                                                           1,                   5,                   -1
		Ammo_308Win,                                                           1,                   5,                   -1
		Ammo_545x39,                                                           1,                   5,                   -1
		Ammo_556x45,                                                           1,                   5,                   -1
		Ammo_762x39,                                                           1,                   5,                   -1
		Ammo_762x54,                                                           1,                   10,                  -1
		Ammo_556x45Tracer,                                                     1,                   10,                  -1
		Ammo_545x39Tracer,                                                     1,                   10,                  -1
		Ammo_308WinTracer,                                                     1,                   10,                  -1
		Ammo_762x39Tracer,                                                     1,                   10,                  -1
		Ammo_Flare,                                                            1,                   15,                  -1
		Ammo_762x54Tracer,                                                     1,                   20,                  12
		MSFC_Ammo_127x99,                                                      *,                   300,                 150
		MSFC_Ammo_127x108,                                                     *,                   300,                 150
		AmmoBox_380_35rnd,                                                     *,                   28,                  10
		AmmoBox_9x19_25rnd,                                                    *,                   20,                  10
		AmmoBox_45ACP_25rnd,                                                   *,                   20,                  10
		AmmoBox_22_50Rnd,                                                      *,                   60,                  20
		AmmoBox_00buck_10rnd,                                                  *,                   24,                  10
		AmmoBox_12gaSlug_10Rnd,                                                *,                   32,                  20
		AmmoBox_9x39_20Rnd,                                                    *,                   32,                  20
		AmmoBox_9x39AP_20Rnd,                                                  *,                   80,                  60
		AmmoBox_308Win_20Rnd,                                                  *,                   80,                  60
		AmmoBox_545x39_20Rnd,                                                  *,                   80,                  60
		AmmoBox_556x45_20Rnd,                                                  *,                   80,                  60
		AmmoBox_762x39_20Rnd,                                                  *,                   80,                  60
		AmmoBox_762x54_20Rnd,                                                  *,                   200,                 120
		AmmoBox_308WinTracer_20Rnd,                                            *,                   160,                 80
		AmmoBox_545x39Tracer_20Rnd,                                            *,                   160,                 80
		AmmoBox_556x45Tracer_20Rnd,                                            *,                   160,                 80
		AmmoBox_762x39Tracer_20Rnd,                                            *,                   160,                 80
		AmmoBox_762x54Tracer_20Rnd,                                            *,                   400,                 200
		KOD_Ammo_408,                                                          10,                  5,                   1
		KOD_Ammo_23x75,                                                        10,                  5,                   1
		KOD_Ammo_338,                                                          10,                  5,                   1
		KOD_Ammo_50BMG,                                                        10,                  5,                   1
		KOD_Ammo_40lw,                                                         10,                  5,                   1
		KOD_Ammo_792x57,                                                       10,                  5,                   1
